list2,2
Tuple6Order,2
/**Don't,2
Tuple5Order,2
Tuple4Order,2
IndexedContsTInstances0,2
h2,2
Tuple3Order,2
k0,2
WA,2
DListInstances,2
DListFunctions,2
ProductTraverse1L,2
Tuple2Order,2
ProductTraverse1R,2
ProductTraverse1,2
ProductZip,2
iteratively!,2
ProductUnzip,2
ListTInstances2,2
ListTInstances1,2
invariantFunctor,2
wbme,2
`partial`,2
ListTMonoid,2
DualInstances,2
_run,2
ListTInstances,2
DualInstances0,2
subtype,2
listTMonadPlus,2
mkString,2
DualMonoid,2
ListTMonadPlus,2
non-`zero`,2
strArray,2
upStarProfunctor,2
ignoring,2
reverseOrder,2
Tuple1Order,2
immArrayOps,2
aka,2
ofStringArray,2
Tuple8Show,2
convention,2
Tuple7Show,2
ListTHoist,2
getComponentType,2
getClass,2
s3,2
entry,2
IndexedReaderWriterStateTInstances,2
Tuple6Show,2
However,2
Tuple5Show,2
ImmutableArrayInstances,2
hd,2
Tuple4Show,2
OneAndFunctions,2
existingValue,2
Tuple3Show,2
rwstMonad,2
=ReaderWriterStateT,2
ReaderWriterStateTMonad,2
fromString,2
right-biased,2
insertedValue,2
Tuple2Show,2
ReaderWriterStateTHoist,2
Tuple1Show,2
`ImmutableArray`,2
functionality,2
important,2
resolvedValue,2
removes,2
TupleInstances1,2
adjust,2
adjustWithKey,2
available,2
`cons`,2
faa,2
rightFunctor,2
leftFunctor,2
Minimal,2
deleted,2
Faster,2
Bifunctors,2
ReducerInstances,2
TheseInstances,2
ImmutableArrayFunctions,2
TheseFunctions,2
oneAndPlus,2
OneAndInstances,2
rightFMConsistent,2
leftFMConsistent,2
vectorMonoid,2
arrays,2
BifoldableLaw,2
bsg,2
IListOrder,2
TheseInstances0,2
TheseInstances1,2
mapAccumWithKey,2
rightFoldable,2
leftFoldable,2
fromListWith,2
Traverses,2
OneAndInstances0,2
IListInstance0,2
OneAndInstances1,2
OneAndInstances2,2
newx,2
IListFunctions,2
IListInstances,2
zipWithIndex,2
OneAndInstances3,2
`Functor#map`,2
differenceWithKey,2
Bifoldables,2
sequentially,2
OneAndInstances4,2
dependent,2
OneAndInstances5,2
OneAndTraverse1,2
bigInt,2
GFA,2
isSubmapOfBy,2
ob,2
OneAndMonad,2
independent,2
OneAndPlus,2
`bifoldRight`,2
kz,2
Tuple1Functor,2
OneAndAlign,2
MapInstances0,2
Traverse1Law,2
Tuple1Monad,2
mapShow,2
mapEqual,2
mapOrder,2
UTraverse,2
because,2
RightTraverse,2
LeftTraverse,2
fromListWithKey,2
2D,2
fromFoldableWithKey,2
singleL,2
NullResultMonoid,2
reduceLeftOption,2
histomorphic,2
singleR,2
NullResultInstances0,2
`Option,2
NullResultFunctions,2
NullResultInstances,2
TupleInstances0,2
whichever,2
conversion,2
commonly,2
Contramap,2
RepresentableLaw,2
fac,2
Often,2
fst,2
snd,2
DisjunctionInstances,2
DisjunctionFunctions,2
Sometimes,2
alongside,2
<\/,2
\/>,2
`fab`,2
indexOf,2
DisjunctionInstances0,2
NullArgumentMonoid,2
RepresentableInstances,2
TreeInstances,2
TreeFunctions,2
NullArgumentInstances0,2
!f,2
filterNot,2
NullArgumentFunctions,2
NullArgumentInstances,2
cokleisli,2
fcd,2
ambiguous,2
MaybeInstances,2
MaybeFunctions,2
throws,2
`split`,2
appended,2
ʐ,2
chopped,2
Corepresentable,2
covariantInstance,2
untouched,2
Pass,2
pls,2
prs,2
CorepresentableLaw,2
listOrder,2
ps,2
sibling,2
ends,2
appending,2
stdlib,2
pluralises,2
unfoldTreeM,2
=Stream,2
IdTFunctions,2
IdTTraverse,2
firstChild,2
IdTHoist,2
c1,2
IdTInstances,2
IdTMonad,2
idTMonad,2
IdTInstances0,2
listShow,2
c2,2
fl,2
streamInstance,2
IdTInstances1,2
setTree,2
maybeInstance,2
IdTInstances2,2
mf,2
setLabel,2
IdTInstances3,2
`F`s,2
compatible,2
Because,2
`Monad#bind`,2
runs,2
MaybeTInstances2,2
`f`'s,2
`\/`,2
`f1`,2
MapSubSortedMap,2
MaybeTInstances1,2
insertLeft,2
SetFunctions,2
MaybeTInstances0,2
multiple,2
maybeTMonadPlus,2
`f2`,2
withFilter,2
Implicits,2
/**Heap,2
fromData,2
EitherTInstances,2
EitherTFunctions,2
EitherTInstances3,2
EitherTMonadError,2
EitherTInstances2,2
MaybeTMonadPlus,2
EitherTInstances1,2
eitherTMonad,2
true`,2
MaybeTInstances,2
loc1,2
EitherTInstances0,2
MaybeTTraverse,2
`∀,2
MaybeTFunctions,2
=MaybeT,2
EitherTMonadPlus,2
MaybeTMonadListen,2
cf0,2
EitherTBitraverse,2
EitherTTraverse,2
companion,2
skewLink,2
asp,2
rp,2
n@Node,2
TreeLocInstances,2
TreeLocFunctions,2
minZ,2
emptyZ,2
`Equal,2
listEqual,2
firstSemigroup,2
MemoInstances,2
libraries,2
EitherTMonadListen,2
lastSemigroup,2
rightZ,2
MemoFunctions,2
HeapFunctions,2
HeapInstances,2
minSemigroup,2
passes,2
Endomorphisms,2
maxSemigroup,2
fromCodata,2
special,2
Parent,2
/**Construct,2
nub,2
ArrayMemo,2
DoubleArrayMemo,2
liftSemigroup,2
newtype,2
repeat,2
`other`,2
EndoInstances,2
NonEmptyListInstances0,2
EndoFunctions,2
idEndo,2
0d,2
EndomorphicInstances,2
/**Return,2
less,2
/**Partition,2
EndomorphicFunctions,2
EndomorphicInstances0,2
conversions,2
`M,2
traverseOpt,2
double,2
OptionOrder,2
successor,2
toUnsortedStream,2
traverseState,2
sa2,2
`$,2
NonEmptyListFunctions,2
predecessor,2
IndexedStateFunctions,2
repeating,2
`hashCode`,2
NonEmptyListInstances,2
executes,2
executing,2
/**Get,2
OptionInstances0,2
ProductApplicativePlus,2
Evaluating,2
/**Split,2
discard,2
CompositionApplicativePlus,2
Compatibility,2
exec,2
t2@Node,2
Unapply_4,2
Unapply_3,2
=M,2
t1@Node,2
`C0`,2
IndexedStateTInstances2,2
ListMap,2
`m1`,2
TreeMap,2
aug,2
IndexedStateTContravariant,2
ɣ,2
diff,2
fromToL,2
/**Is,2
IndexedStateTInstances1,2
applications,2
Unapply_2,2
IndexedStateTFunctorLeft,2
Kmett,2
Edward,2
circumscribed,2
fromStepToL,2
oneAndTraverse,2
EnumLaw,2
Unapply_1,2
opposite,2
Functional,2
Collects,2
associated,2
Applicatives,2
about,2
IndexedStateTInstances0,2
binomial,2
skew,2
bootstrapped,2
!these,2
discarding,2
queues,2
function2,2
ais,2
EphemeralStreamInstances,2
EphemeralStreamFunctions,2
Generators,2
as0,2
IndexedStateTBifunctor,2
indexedSeq,2
Unapply_0,2
strategies,2
Unpack,2
right-to-left,2
IndexedStateTInstances,2
supply,2
answer,2
how,2
MonadErrorLaw,2
`M0`,2
bo,2
Unapply2_0,2
mabc,2
MapSubInstances0,2
IndexedStateTFunctorRight,2
`l`,2
preserving,2
StateTInstances1,2
/*implicit,2
MonadListenSyntax,2
unordered,2
Remove,2
mapply,2
`WriterT`,2
StateTMonadState,2
StateTInstances0,2
Many,2
world,2
StateTHoist,2
latch,2
WeakReference,2
There,2
size-1,2
produce,2
size-2,2
Generalized,2
IndexedStateTFunctions,2
Performs,2
interp,2
same-element,2
excluding,2
Combinations,2
naturality,2
xxs@,2
Creates,2
mapUnwritten,2
liftFU,2
wpoint,2
`groupWhenM`,2
colocal,2
higher-order,2
Monadic,2
UnwriterTInstances,2
`a1,2
a2`,2
UnwriterTFunctions,2
/**View,2
n+1,2
FreeTraverse1,2
`p`'s,2
FreeInstances0,2
UnwriterTInstances2,2
short-circuits,2
FreeInstances1,2
StrongMonadPlusLaw,2
`spanM`,2
FreeInstances2,2
throughout,2
failing,2
FreeInstances3,2
fixed,2
UnwriterTInstances1,2
UnwriterTInstances0,2
Zipping,2
scope,2
matched,2
`Some,2
answering,2
asks,2
ss,2
`Four`,2
Feed,2
sourceMonad,2
see,2
constantState,2
write,2
UnwriterTBind,2
Class,2
ListOrder,2
cont,2
component,2
UnwriterTBitraverse,2
UnwriterComonad,2
follows,2
UnwriterTTraverse,2
pop,2
tail-recursively,2
associates,2
Unzips,2
de,2
residuals,2
eg,2
gh,2
MonadPartialOrderFunctions1,2
transformations,2
MonadPartialOrderFunctions,2
`Validation`,2
`0`,2
ListInstances0,2
failures,2
AlphaFunctions,2
AlphaInstances,2
getValue,2
'z',2
extracts,2
'a',2
`gather`,2
monadComonadZap,2
failure/success,2
onFailure,2
ListReducer,2
phantoms,2
getKey,2
algebraic,2
ThrowableInstances,2
mapSuspension,2
validations,2
valueOf,2
`α`,2
subtract,2
discarded;,2
accVa3,2
e0,2
Binds,2
enum,2
identity''',2
`forall,2
a`,2
choosing,2
disjunctioned,2
generated,2
AlignLaw,2
annotating,2
queue,2
IterableInstances,2
onlyBoth,2
Make,2
eventually,2
produces,2
performance,2
ApplicativeMonoid,2
copies,2
liftMonoid,2
liftPlusEmpty,2
duration,2
calling,2
monoids,2
nodeFoldable,2
possible,2
onlyThat,2
FreeFunctions,2
FreeInstances,2
vf,2
onlyThis,2
positive,2
Replacing,2
CPS,2
ValidationInstances,2
DNE,2
FutureInstances1,2
addDigits0,2
addDigits1,2
addDigits2,2
Function1Comonad,2
Foralls,2
addDigits3,2
n4t,2
Function1Monoid,2
addDigits4,2
dig1,2
FunctionInstances0,2
Foldable1Law,2
ValidationFunctions,2
ProductAlign,2
ValidationInstances2,2
traverse1_,2
wt,2
subtrees,2
FunctionInstances1,2
EitherRightMonoid,2
ValidationInstances3,2
EitherLeftMonoid,2
EitherLastRightMonoid,2
WriterTInstances,2
WriterTFunctions,2
NOR,2
EitherLastLeftMonoid,2
WriterTInstances12,2
ra,2
nor,2
`foldRight1`,2
NAND,2
AdjunctionFunctions,2
being,2
`toList`,2
AdjunctionInstances,2
rb,2
nand,2
WriterTInstances11,2
mr,2
WriterTInstances10,2
xb,2
WriterTInstances9,2
WriterTInstances8,2
vice,2
versa,2
input,2
`untangle`,2
regard,2
!q,2
groups,2
EitherFirstRightMonoid,2
GQ,2
WriterTInstances7,2
G`,2
every,2
WriterTInstances6,2
WriterTInstance5,2
value0,2
writerTMonad,2
`t`,2
WriterTInstances4,2
EitherFirstLeftMonoid,2
valueOrZero,2
zeroOrValue,2
WriterTInstances3,2
encode,2
first-class,2
WriterTInstances2,2
WriterComonad,2
WriterTInstances1,2
WriterTInstances0,2
fu,2
IntFunctions,2
ShortFunctions,2
ar,2
ea,2
curr,2
LongFunctions,2
DoubleFunctions,2
outside,2
falls,2
`i`,2
NaturalTransformations,2
`toStream,2
Deforested,2
mt,2
WriterTMonadListen,2
WriterTHoist,2
ZapInstances,2
Adjoint,2
FloatFunctions,2
ZipLaw,2
EitherRightOrder,2
mkDeep,2
`foldLeft`,2
fmap2,2
EitherInstances0,2
eab,2
`G`-coalgebra,2
`F`-algebra,2
traverseNode,2
`foldRight`,2
bifunctor,2
mkNode,2
forward,2
`sequence_`,2
backwards,2
mkTwo,2
nondeterministic,2
mkThree,2
mkFour,2
StreamReducer,2
Unsafe,2
showV,2
previousOr,2
tryPrevious,2
EitherLeftOrder,2
`traverse_`,2
Inserts,2
focuses,2
fingerTreeShow,2
Strict,2
handling,2
deleteLeft,2
preferring,2
FingerTreeInstances,2
=ViewL,2
`concurrent,2
=ViewR,2
findZ,2
zopt,2
=Finger,2
comes,2
Foldables,2
deleteLeftC,2
br,2
chooses,2
reverse;,2
fix,2
generic,2
iterable,2
ZipperInstances,2
keyer,2
EitherOrder,2
OrderB,2
formed,2
FingerTreeFunctions,2
ZipperFunctions,2
function1Instance,2
Node2,2
LastLeftProjectionIso2,2
Node3,2
mpr,2
msf,2
za,2
`UnitReducer,2
expects,2
IndSeqInstances,2
FirstRightProjectionIso2,2
LastRightProjectionIso2,2
discarded,1
LastRightProjectionAIso2,1
highest,1
below,1
measuer,1
Accordingly,1
favours,1
calculated,1
maintains,1
`++`,1
`insert`,1
eitherLeftInstance,1
eitherFirstLeftInstance,1
Ordered,1
eitherRightInstance,1
eitherRightLInstance,1
eitherFirstRightLInstance,1
indSeqInstance,1
indSeqEqual,1
eitherLastRightLInstance,1
FirstRightProjectionAIso2,1
replace,1
eitherLeftRInstance,1
eitherFirstLeftRInstance,1
RightProjectionAIso2,1
preceding,1
eitherLastLeftRInstance,1
lowerOrEqual,1
Indexed,1
eitherOrder,1
sub-sequences,1
contain,1
nMeasure,1
lower-than-or-equal,1
LastLeftProjectionEIso2,1
FirstLeftProjectionEIso2,1
fingerTreeEqual,1
`xs`,1
reordering,1
implying,1
ability,1
fingerTreeMonoid,1
LeftProjectionEIso2,1
=Node,1
eitherMonad,1
biased,1
eitherRightSemigroup,1
eitherLeftSemigroup,1
viewRFunctor,1
eitherLastRightSemigroup,1
viewLFunctor,1
Specialization,1
eitherLastLeftSemigroup,1
eitherLeftOrder,1
eitherFirstRightSemigroup,1
eitherFirstLeftSemigroup,1
`V`,1
`Any#toString`,1
eitherLastLeftEqual,1
List`,1
eitherFirstLeftEqual,1
Stream`,1
eitherRightOrder,1
eitherLastRightEqual,1
eitherFirstRightEqual,1
eitherRightEqual,1
collapses,1
eitherLeftEqual,1
eitherEqual,1
float,1
int,1
short,1
`foldRightM`,1
`foldLeftM`,1
`length`,1
size`,1
eitherFirstLeftOrder,1
eitherFirstRightOrder,1
emptyOrPureNT,1
pointOrEmptyNT,1
eitherLastLeftOrder,1
eitherLastRightOrder,1
`all`,1
eitherFirstLeftMonoid,1
`any`,1
test,1
`1`,1
eitherFirstRightMonoid,1
isEmpty`,1
Negational,1
don't,1
foldableLaw,1
foldableSyntax,1
eitherLastLeftMonoid,1
`foldr`,1
`foldLeft1`,1
fold1,1
eitherLastRightMonoid,1
doubleInstance,1
Splitting,1
eitherLeftMonoid,1
floatInstance,1
longMultiplicationNewType,1
eitherRightMonoid,1
longInstance,1
intMultiplicationNewType,1
n-i,1
shortMultiplicationNewType,1
function1Semigroup,1
shortInstance,1
sequence1_,1
function1Cobind,1
charMultiplicationNewType,1
leftFM1Consistent,1
function1Monoid,1
rightFM1Consistent,1
foldable1Law,1
foldable1Syntax,1
char,1
function1Comonad,1
byteMultiplicationNewType,1
Universal,1
function1CovariantByName,1
function0Instance,1
quantification,1
function0Equal,1
function1Covariant,1
function1Contravariant,1
function2Instance,1
function3Instance,1
doubly,1
function4Instance,1
function5Instance,1
function6Instance,1
function7Instance,1
negating,1
function8Instance,1
referentially,1
transparent,1
byteInstance,1
futureInstance,1
forSome,1
futureSemigroup,1
quantifier,1
continuation-passing,1
booleanConjunctionNewTypeInstance,1
Requires,1
explicit,1
`Await,1
booleanDisjunctionNewTypeInstance,1
sub,1
fingers,1
result`,1
variations,1
unitInstance,1
correspond,1
subroutine,1
continue,1
inherently,1
bad,1
futureComonad,1
concurrent,1
stored,1
'''measure''',1
annotations,1
Duration,1
stepped,1
Constructing,1
executionContext,1
Random,1
sizes,1
`l2`,1
`l1`,1
Await,1
futureMonoid,1
suspended,1
Concatenating,1
Appending/prepending,1
scalaFuture,1
paused,1
asymptotic,1
amortized,1
excellent,1
measured,1
accepts,1
enforce,1
similarity,1
labelling,1
iteratee,1
iterableShow,1
Lexicographical,1
Iteratee,1
iterableOrder,1
annotate,1
suitable,1
operational,1
Apfelmus,1
Heinrich,1
Monoids,1
post,1
blog,1
presented,1
introduction,1
gentle,1
Paterson,1
Ross,1
Hinze,1
Ralf,1
general-purpose,1
simple,1
iterableEqual,1
!Equal,1
implementations,1
base,1
Binding,1
annotated,1
Nodes,1
iterableSubtypeFoldable,1
enumInstance,1
tail-call,1
bigIntegerInstance,1
ZERO,1
continuation,1
left-associated,1
binds,1
reassociated,1
Evaluates,1
layer,1
bigIntegerMultiplication,1
bigInteger,1
mapFirstSuspension,1
throwableInstance,1
throwable,1
callableOrder,1
callableMonad,1
callable,1
AbstractMap,1
Substitutes,1
mapEntryBitraverse,1
program,1
endofunctor,1
bounce,1
runM,1
recursion,1
thread,1
_2;,1
foldRun,1
Interleave,1
listMonoid,1
Drive,1
drive,1
feed,1
No,1
`Sink`,1
drain,1
Init,1
enough,1
trampolineInstance,1
freeFoldable,1
freeFoldable1,1
freeTraverse,1
Head,1
freeTraverse1,1
freeMonad,1
Collapse,1
equalContravariant,1
`groupBy`,1
equalRef,1
mapValues,1
reference,1
equalA,1
run;,1
Suspends,1
`liftF`,1
liftFC,1
joinF,1
equalSyntax,1
equalLaw,1
constantStateT,1
xxs,1
constantIndexedStateT,1
Interpret,1
runFC,1
pause,1
waits,1
f2`,1
`f1,1
`equal,1
listSyntax,1
MapLike,1
Any#==`,1
await,1
safe,1
synchronized,1
How,1
`MapLike#updated`,1
typed,1
nature,1
@volatile,1
sane,1
Their,1
!cur,1
StateMonadTrans,1
embraced,1
kinds,1
shunning,1
`ab_+,1
toIterable,1
`MapLike#-`,1
`apply,1
Twin,1
Pair,1
counzip,1
EStream,1
ephemeralStreamEqual,1
DummyImplicit,1
functorLaw,1
functorSyntax,1
indexedStateTFunctorRight,1
`Generator,1
container,1
valuesIterator,1
ephemeralStreamInstance,1
consWrapper,1
knows,1
`Generator`,1
toIndexedSeq,1
mapFoldable,1
avail,1
indexedStateTBifunctor,1
FoldrGenerator,1
FoldlGenerator,1
asymptotically,1
optimal,1
!xs,1
Covariant,1
`plus`,1
`Last`,1
mapInstance,1
unifying,1
extended,1
`V`'s,1
mapMonoid,1
'Heap',1
ok,1
Vary,1
`m,1
k`,1
!t,1
`intersectWith`,1
Brodal,1
Okasaki,1
encountered,1
problem,1
leak,1
space,1
things,1
computed,1
save,1
joining,1
Optimal,1
Purely,1
Exchange,1
Priority,1
enumSyntax,1
enumLaw,1
`m`,1
predorder,1
Result,1
`K`s,1
succorder,1
minmaxsucc,1
minmaxpred,1
predsucc,1
succpred,1
Queues,1
Journal,1
Programming,1
839-857,1
`K2`,1
`unionWith`,1
1996,1
indexedStateTFunctorLeft,1
empty?,1
telling,1
populated?,1
/**Insert,1
insertAll,1
Union,1
collisions,1
indexedStateTContravariant,1
insertAllF,1
/**Meld,1
`m2`,1
iff,1
`unionWith,1
decrement,1
`Map,1
updated`,1
zoom,1
collision,1
execZero,1
Grab,1
`exec`,1
placed,1
evalZero,1
bigDecimalInstance,1
BigDecimalMultiplicationNewType,1
bigDecimal,1
bigIntInstance,1
increment,1
`eval`,1
runZero,1
bigIntMultiplication,1
orderingMonoid,1
ToScalazOrderFromOrdering,1
iModify,1
minimumO,1
optionEqual,1
`succ`,1
/**Delete,1
iPut,1
constantIndexedState,1
optionMonoid,1
splitSyntax,1
products,1
adjustMin,1
optionOrder,1
toUnsortedList,1
/**Map,1
discrete,1
ordered,1
cokleisliEndoSemigroup,1
kleisliEndoSemigroup,1
appropriately,1
cokleisliEndoInstance,1
kleisliEndoInstance,1
permitting,1
/**Filter,1
retaining,1
endoKleisli,1
optionShow,1
semigroupoid,1
showContravariant,1
optionFirst,1
optionFirstShow,1
IsoFunctorEndo,1
IsoEndo,1
optionFirstOrder,1
optionFirstMonad,1
optionLast,1
constantEndo,1
optionLastShow,1
Always,1
optionLastOrder,1
`Endo,1
optionLastMonad,1
endoInstances,1
showSyntax,1
endoInstance,1
composes,1
optionMin,1
optionMinShow,1
members,1
efficiency,1
optionMinOrder,1
myself,1
optionMinMonad,1
textual,1
Do,1
break,1
/**Remove,1
entries,1
/**Traverse,1
maxTaggedSemigroup,1
They,1
minTaggedSemigroup,1
optionMax,1
optionMaxShow,1
optionMaxOrder,1
optionMaxMonad,1
`cata`,1
<heap>,1
lastTaggedSemigroup,1
optionSyntax,1
firstTaggedSemigroup,1
adjustZ,1
partialFunctionInstance,1
partialFunction,1
setInstance,1
left-biased,1
derive,1
semigroupSyntax,1
n^2,1
semigroupLaw,1
eitherTShow,1
eitherTEqual,1
equation,1
Instead,1
eitherTHoist,1
r0,1
eitherTTraverse,1
c`,1
eitherTBitraverse,1
'''associativity''',1
eitherTFoldable,1
system,1
eitherTMonadPlus,1
enforced,1
eitherTBifoldable,1
'''closure''',1
eitherTBifunctor,1
invalid,1
semigroup`,1
reducing,1
eitherTPlus,1
`compose,1
tts1@,1
tts2@,1
tts2,1
`Any#==`,1
eitherTFunctor,1
determined,1
tts1,1
eitherTMonadError,1
heapInstance,1
heapMonoid,1
heapEqual,1
by-name,1
seqDerivedOrdering,1
Implementations,1
`filter`,1
/**Create,1
Mixed,1
strict,1
thought,1
`Tuple1`,1
runtime,1
necessarily,1
Identity,1
idTFunctor,1
1+,1
idTApply,1
idTApplicative,1
idTFoldable,1
idTHoist,1
discriminated,1
zips,1
right3,1
middle3,1
left3,1
rightOr,1
middleOr,1
leftOr,1
eitherRight,1
eitherLeft,1
streams,1
idTTraverse,1
corepresentableLaw,1
streamMonoid,1
streamShow,1
Safe,1
streamSyntax,1
stringInstance,1
uncorepCorep,1
corepUncorep,1
Most,1
sensible,1
`IList`,1
stack-safe,1
`concat`,1
\,1
f0Representable,1
curryRepresentable,1
readerRepresentable,1
collectFirst,1
1L,1
r@,1
l@,1
containsSlice,1
dropRight,1
dropRightWhile,1
groupBy,1
DisjunctionSemigroup,1
DisjunctionShow,1
DisjunctionEqual,1
representableLaw,1
DisjunctionMonoid,1
DisjunctionOrder,1
unrepRep,1
rep`,1
toBoolean,1
`unrep,1
repUnrep,1
unrep`,1
lastIndexOf,1
lastIndexOfSlice,1
lastIndexWhere,1
`rep,1
toThese,1
toFloat,1
trivially,1
assignable,1
typeclasses,1
isomorphisms,1
@\?/,1
`validationed`,1
toDouble,1
`@\?/`,1
stringSyntax,1
padTo,1
tuple2Bitraverse,1
tuple1Semigroup,1
\\/-,1
say,1
-\\/,1
tuple2Semigroup,1
identityReducer,1
tuple3Semigroup,1
most,1
tuple4Semigroup,1
prefixLength,1
tuple5Semigroup,1
reduceRightOption,1
tuple6Semigroup,1
reverseMap,1
scanLeft,1
tuple7Semigroup,1
scanRight,1
tuple8Semigroup,1
suboptimal,1
`Tuple1,1
`Id,1
tuple1Instance,1
foldReduce,1
LastOptionReducer,1
takeRight,1
takeRightWhile,1
LastReducer,1
FirstOptionReducer,1
tuple2Instance,1
toMap,1
ev0,1
ev1,1
tuple3Functor,1
FirstReducer,1
tuple4Functor,1
sToZipper,1
stdlib's,1
indices,1
BigIntProductReducer,1
ShortProductReducer,1
tuple5Functor,1
@uncheckedVariance,1
tuple6Functor,1
LongProductReducer,1
tuple7Functor,1
ByteProductReducer,1
tuple8Functor,1
CharProductReducer,1
IntProductReducer,1
tuple1Equal,1
DualReducer,1
tuple2Equal,1
EndoReducer,1
tuple3Equal,1
endomorphisms,1
AllReducer,1
AnyReducer,1
tuple4Equal,1
VectorReducer,1
Ignore,1
loopl,1
Permits,1
tuple5Equal,1
Distribute,1
loopr,1
tuple6Equal,1
definition,1
tuple7Equal,1
synonymous,1
analogy,1
names,1
appropriate,1
tuple8Equal,1
scenarios,1
reductions,1
lawful,1
tack,1
fail-fast,1
`C-Reducer`,1
they,1
fast,1
tuple1Show,1
accumulates,1
`Reducer,1
subtle,1
projections,1
exposes,1
`x`,1
`leftMap`,1
=IndexedReaderWriterStateT,1
tuple2Show,1
Methods,1
`make,1
makes,1
bias,1
rwstHoist,1
tuple3Show,1
`str`,1
ArrayBuilder,1
tuple4Show,1
`Exception`,1
canBuildFrom,1
tuple5Show,1
canBuildFromChar,1
immutableArrayEqual,1
tuple6Show,1
immutableArrayInstance,1
`Int`,1
`NumberFormatException`,1
irwstFunctor,1
integer,1
parse,1
attempts,1
successes,1
reserved,1
tuple7Show,1
downStarFunctor,1
upStarFunctor,1
tuple8Show,1
throwing,1
opposed,1
possibility,1
downStarProfunctor,1
unwrapArray,1
tuple1Order,1
IndexedSeqOptimized,1
stringPrefix,1
dualOrder,1
asString,1
Unknown,1
dualSemigroup,1
wrapRopeChar,1
profunctorSyntax,1
unfoldr,1
contravariantInstance,1
tuple2Order,1
Profunctors,1
dlistEqual,1
xhoist,1
dlistMonadPlus,1
dlistMonoid,1
tuple3Order,1
contracohoist,1
plusEmptySyntax,1
plusEmptyLaw,1
callCC,1
tuple4Order,1
leftPlusIdentity,1
tuple5Order,1
rightPlusIdentity,1
tuple6Order,1
plusSyntax,1
tuple7Order,1
la,1
tuple8Order,1
carte,1
Swierstra,1
tuple1Monoid,1
2008,1
tuple2Monoid,1
plusLaw,1
tuple3Monoid,1
reflexiveInjectInstance,1
leftInjectInstance,1
tuple4Monoid,1
normal,1
rightInjectInstance,1
tuple5Monoid,1
printing,1
pretty,1
logging,1
match_,1
append-heavy,1
making,1
tuple6Monoid,1
represents,1
assertion,1
prepended,1
tuple7Monoid,1
integralPLens,1
tuple8Monoid,1
Stewart,1
Don,1
fractionalPLens,1
tuple1Cozip,1
DList`,1
`Data,1
Injectivity,1
tuple2Cozip,1
DisjunctionInjective,1
Difference,1
Cotraverse,1
EitherInjective,1
EitherRightProjectionInjective,1
numericPLens,1
EitherLeftProjectionInjective,1
FractionalInjective,1
nonstrictness,1
PLensFamilyState,1
Function0Injective,1
Function1Injective,1
`Distributive,1
`Functor,1
Function2Injective,1
tuple3Cozip,1
`Traverse,1
Function2,1
Function3Injective,1
tuple4Cozip,1
Function3,1
Function4Injective,1
tuple5Cozip,1
Function4,1
digitInstances,1
traverseDigitsOr,1
IndexedSeqInjective,1
digitsCollapse,1
tuple6Cozip,1
digitsOr,1
IntegralInjective,1
tuple7Cozip,1
IterableInjective,1
IteratorInjective,1
tuple8Cozip,1
ListInjective,1
OptionInjective,1
tuple2Monad,1
PartialFunctionInjective,1
tuple3Monad,1
PartialOrderingInjective,1
digitFromLong,1
digitFromInt,1
PartialOrdering,1
tuple4Monad,1
DigitLong,1
Product1Injective,1
Product1,1
tuple5Monad,1
Product2Injective,1
tuple6Monad,1
Product2,1
Product3Injective,1
tuple7Monad,1
Product3,1
tuple8Monad,1
Product4Injective,1
Product4,1
Product5Injective,1
48,1
tupleSyntax,1
Product5,1
typeConstraint,1
SetInjective,1
Tuple2Injective,1
Tuple3Injective,1
Tuple4Injective,1
Tuple5Injective,1
dievShow,1
dievMonoid,1
ValidationInjective,1
dievEqual,1
StreamInjective,1
fromIntervalsSeq,1
fromValuesSeq,1
Unary,1
`xmap`,1
plensCategory,1
`B,1
distributePLens,1
factorPLens,1
~mapVLens,1
zipped,1
vectorShow,1
vectorOrder,1
exponential,1
lateBound,1
mapVPLens,1
lateBound@Between,1
ephemeralStreamLookupPLens,1
invariantIdentity,1
invariantComposite,1
invariantFunctorLaw,1
#s,1
between@Between,1
invariantFunctorSyntax,1
semigroupInvariantFunctor,1
monoidInvariantFunctor,1
Typeclass,1
vectorSyntax,1
+I,1
ftr,1
testing,1
emptyIsEmpty,1
emptyPlusIdentity,1
indexedStoreTContravariant,1
isEmptyLaw,1
isEmptySyntax,1
streamLookupPLens,1
indexedStoreTFunctorLeft,1
vectorLastPLens,1
vectorHeadPLens,1
isProperSubsetOf,1
listLookupPLens,1
lazyRightPLens,1
indexedStoreTBifunctor,1
lazyLeftPLens,1
lazySomePLens,1
indexedStoreTFunctorRight,1
eitherLens,1
tuple7PLens,1
storeTCobind,1
tuple6PLens,1
tuple5PLens,1
tuple4PLens,1
tuple3PLens,1
tuple2PLens,1
storeTComonad,1
law,1
substitutive,1
–,1
storeTComonadStore,1
__no,1
stronger__,1
storeTCohoist,1
distinguish,1
considered,1
'''Note,1
''',1
due,1
destination,1
still,1
StreamTEqual,1
StreamTShow,1
Documentation,1
copied,1
/O,1
fromIterable,1
Encoding,1
Interval,1
Discrete,1
Implementation,1
cofzip7,1
cofzip6,1
cofzip5,1
cofzip4,1
cofzip3,1
cofzip,1
n*log,1
cozipSyntax,1
@'map',1
s@,1
obtained,1
@f@,1
@s@,1
It's,1
wrapEffect,1
+S,1
